user,timestamp,process_name,is_suspicious_process,cpu_percent,memory_mb,department
EMP-1027,2024-01-15 07:36:00,teams.exe,0,94.0,3468.1,Executive
EMP-1071,2024-01-15 18:34:00,notepad.exe,0,68.4,4012.3,Engineering
EMP-1070,2024-01-15 07:53:00,zoom.exe,0,44.5,3304.1,Operations
EMP-1087,2024-01-15 11:43:00,notepad.exe,0,82.7,1371.7,Executive
EMP-1041,2024-01-15 09:59:00,excel.exe,0,85.4,205.2,Engineering
EMP-1094,2024-01-15 15:22:00,notepad.exe,0,9.4,1150.2,Sales
EMP-1016,2024-01-15 05:21:00,python.exe,0,97.6,3533.7,IT Security
EMP-1009,2024-01-15 16:02:00,teams.exe,0,56.8,2551.9,Marketing
EMP-1015,2024-01-15 16:36:00,chrome.exe,0,99.7,841.8,Legal
EMP-1004,2024-01-15 20:59:00,python.exe,0,89.7,4055.3,Sales
EMP-1020,2024-01-15 07:12:00,teams.exe,0,2.1,3551.2,Operations
EMP-1066,2024-01-15 02:16:00,code.exe,0,99.4,1253.0,IT Security
EMP-1071,2024-01-15 15:48:00,chrome.exe,0,2.8,1522.0,Engineering
EMP-1061,2024-01-15 14:52:00,code.exe,0,71.0,2673.8,Engineering
EMP-1012,2024-01-15 22:38:00,teams.exe,0,72.0,3993.5,Finance
EMP-1017,2024-01-15 03:52:00,filezilla.exe,1,56.9,934.5,Executive
EMP-1032,2024-01-15 04:07:00,zoom.exe,0,34.5,918.7,Finance
EMP-1062,2024-01-15 14:51:00,anydesk.exe,1,62.4,114.7,Finance
EMP-1007,2024-01-15 10:25:00,teams.exe,0,34.4,3756.2,Executive
EMP-1036,2024-01-15 07:12:00,slack.exe,0,91.5,1688.5,IT Security
EMP-1051,2024-01-15 05:42:00,outlook.exe,0,45.5,4056.9,Engineering
EMP-1069,2024-01-15 21:55:00,code.exe,0,59.4,1428.8,Marketing
EMP-1093,2024-01-15 19:02:00,python.exe,0,50.8,1700.3,Human Resources
EMP-1073,2024-01-15 16:42:00,excel.exe,0,22.0,1441.4,Human Resources
EMP-1019,2024-01-15 00:08:00,teams.exe,0,29.2,3821.8,Marketing
EMP-1059,2024-01-15 09:19:00,teams.exe,0,65.5,1032.5,Marketing
EMP-1002,2024-01-15 03:54:00,outlook.exe,0,98.8,1493.0,Finance
EMP-1016,2024-01-15 15:26:00,slack.exe,0,63.8,1166.5,IT Security
EMP-1050,2024-01-15 06:29:00,word.exe,0,77.7,909.6,Operations
EMP-1041,2024-01-15 22:49:00,teams.exe,0,61.5,3658.6,Engineering
EMP-1083,2024-01-15 20:29:00,slack.exe,0,75.4,860.6,Human Resources
EMP-1049,2024-01-15 21:20:00,outlook.exe,0,41.5,889.4,Marketing
EMP-1098,2024-01-15 15:23:00,python.exe,0,19.9,3695.1,Research & Development
EMP-1062,2024-01-15 05:26:00,tor.exe,1,82.4,3184.4,Finance
EMP-1056,2024-01-15 13:17:00,python.exe,0,64.5,2052.1,IT Security
EMP-1072,2024-01-15 10:43:00,zoom.exe,0,63.0,897.7,Finance
EMP-1024,2024-01-15 02:15:00,zoom.exe,0,36.7,2157.8,Sales
EMP-1064,2024-01-15 08:50:00,python.exe,0,19.1,3938.9,Sales
EMP-1067,2024-01-15 08:26:00,outlook.exe,0,99.7,2012.1,Executive
EMP-1067,2024-01-15 16:42:00,notepad.exe,0,71.5,1728.2,Executive
EMP-1087,2024-01-15 10:48:00,python.exe,0,52.2,542.0,Executive
EMP-1078,2024-01-15 05:05:00,notepad.exe,0,54.0,2027.5,Research & Development
EMP-1041,2024-01-15 13:12:00,zoom.exe,0,79.1,3509.1,Engineering
EMP-1005,2024-01-15 06:33:00,teams.exe,0,71.4,1880.2,Legal
EMP-1011,2024-01-15 12:10:00,slack.exe,0,37.2,3278.1,Engineering
EMP-1004,2024-01-15 20:26:00,excel.exe,0,1.7,1010.7,Sales
EMP-1051,2024-01-15 04:34:00,slack.exe,0,21.2,75.5,Engineering
EMP-1001,2024-01-15 14:31:00,excel.exe,0,98.0,1176.2,Engineering
EMP-1038,2024-01-15 06:47:00,slack.exe,0,63.2,2991.6,Research & Development
EMP-1054,2024-01-16 02:52:00,excel.exe,0,37.7,376.5,Sales
EMP-1042,2024-01-16 16:09:00,notepad.exe,0,80.9,3349.5,Finance
EMP-1026,2024-01-16 03:22:00,teams.exe,0,80.4,2212.7,IT Security
EMP-1041,2024-01-16 13:28:00,code.exe,0,97.4,317.3,Engineering
EMP-1057,2024-01-16 20:40:00,outlook.exe,0,26.1,1264.9,Executive
EMP-1081,2024-01-16 06:08:00,code.exe,0,48.1,3770.7,Engineering
EMP-1008,2024-01-16 12:44:00,zoom.exe,0,95.1,2230.9,Research & Development
EMP-1004,2024-01-16 12:53:00,word.exe,0,56.3,379.0,Sales
EMP-1027,2024-01-16 21:48:00,code.exe,0,49.7,1485.8,Executive
EMP-1047,2024-01-16 22:47:00,outlook.exe,0,3.1,3587.4,Executive
EMP-1036,2024-01-16 15:19:00,teams.exe,0,86.9,1814.4,IT Security
EMP-1045,2024-01-16 23:30:00,outlook.exe,0,28.1,268.3,Legal
EMP-1067,2024-01-16 01:55:00,teamviewer.exe,1,28.8,1538.1,Executive
EMP-1043,2024-01-16 08:42:00,zoom.exe,0,97.0,1428.5,Human Resources
EMP-1065,2024-01-16 12:03:00,excel.exe,0,98.9,3226.0,Legal
EMP-1021,2024-01-16 23:34:00,slack.exe,0,63.5,3057.2,Engineering
EMP-1023,2024-01-16 19:52:00,notepad.exe,0,66.4,3251.6,Human Resources
EMP-1011,2024-01-16 08:04:00,teams.exe,0,41.6,2038.7,Engineering
EMP-1019,2024-01-16 14:25:00,python.exe,0,61.4,1784.2,Marketing
EMP-1010,2024-01-16 11:39:00,python.exe,0,78.2,1434.6,Operations
EMP-1024,2024-01-16 05:01:00,zoom.exe,0,10.4,2958.9,Sales
EMP-1014,2024-01-16 02:41:00,excel.exe,0,31.2,15.9,Sales
EMP-1021,2024-01-16 06:48:00,excel.exe,0,95.9,2622.7,Engineering
EMP-1051,2024-01-16 02:52:00,teams.exe,0,11.3,3199.0,Engineering
EMP-1034,2024-01-16 23:23:00,notepad.exe,0,42.9,1344.1,Sales
EMP-1093,2024-01-16 20:33:00,code.exe,0,25.4,495.3,Human Resources
EMP-1013,2024-01-16 12:21:00,word.exe,0,88.5,1579.8,Human Resources
EMP-1007,2024-01-16 06:20:00,code.exe,0,68.5,3493.3,Executive
EMP-1052,2024-01-16 22:23:00,zoom.exe,0,33.5,3147.3,Finance
EMP-1037,2024-01-16 18:02:00,excel.exe,0,97.0,1401.7,Executive
EMP-1097,2024-01-16 14:11:00,slack.exe,0,83.6,21.7,Executive
EMP-1046,2024-01-16 13:47:00,outlook.exe,0,2.4,690.1,IT Security
EMP-1064,2024-01-16 16:39:00,outlook.exe,0,75.3,2156.0,Sales
EMP-1074,2024-01-16 16:21:00,python.exe,0,99.4,2329.0,Sales
EMP-1026,2024-01-16 10:18:00,nmap.exe,1,31.8,2745.2,IT Security
EMP-1088,2024-01-16 21:30:00,teams.exe,0,38.6,3580.4,Research & Development
EMP-1099,2024-01-16 23:08:00,notepad.exe,0,15.9,4094.7,Marketing
EMP-1065,2024-01-16 23:53:00,outlook.exe,0,47.3,1325.4,Legal
EMP-1044,2024-01-16 18:17:00,excel.exe,0,13.6,3796.6,Sales
EMP-1073,2024-01-16 09:33:00,outlook.exe,0,36.3,2294.6,Human Resources
EMP-1092,2024-01-16 08:23:00,teams.exe,0,99.5,248.1,Finance
EMP-1047,2024-01-16 09:53:00,code.exe,0,26.5,424.0,Executive
EMP-1022,2024-01-16 17:12:00,slack.exe,0,48.2,3307.9,Finance
EMP-1019,2024-01-16 17:10:00,excel.exe,0,94.1,291.8,Marketing
EMP-1091,2024-01-16 05:47:00,notepad.exe,0,75.6,1770.0,Engineering
EMP-1049,2024-01-16 05:09:00,word.exe,0,7.1,549.0,Marketing
EMP-1078,2024-01-16 11:25:00,tor.exe,1,11.6,794.2,Research & Development
EMP-1005,2024-01-16 15:48:00,teams.exe,0,48.2,2345.1,Legal
EMP-1029,2024-01-16 16:50:00,python.exe,0,55.7,4033.2,Marketing
EMP-1074,2024-01-16 01:50:00,slack.exe,0,39.3,3429.9,Sales
EMP-1036,2024-01-16 17:22:00,word.exe,0,43.5,2057.1,IT Security
EMP-1050,2024-01-16 16:23:00,zoom.exe,0,39.9,1810.3,Operations
EMP-1006,2024-01-16 18:04:00,word.exe,0,13.2,3050.1,IT Security
EMP-1062,2024-01-16 04:51:00,code.exe,0,24.5,14.0,Finance
EMP-1059,2024-01-16 21:18:00,code.exe,0,74.3,593.1,Marketing
EMP-1022,2024-01-16 04:59:00,slack.exe,0,70.7,1964.2,Finance
EMP-1056,2024-01-16 03:52:00,python.exe,0,39.3,3487.7,IT Security
EMP-1037,2024-01-16 17:46:00,excel.exe,0,51.8,2399.5,Executive
EMP-1012,2024-01-16 18:49:00,notepad.exe,0,83.7,1005.4,Finance
EMP-1014,2024-01-16 02:53:00,code.exe,0,36.5,1710.9,Sales
EMP-1064,2024-01-16 05:18:00,python.exe,0,51.0,1410.3,Sales
EMP-1030,2024-01-16 05:03:00,excel.exe,0,5.9,2907.6,Operations
EMP-1004,2024-01-16 19:20:00,python.exe,0,6.1,2644.4,Sales
EMP-1087,2024-01-16 09:35:00,chrome.exe,0,53.2,427.4,Executive
EMP-1046,2024-01-16 11:16:00,chrome.exe,0,58.0,2157.0,IT Security
EMP-1056,2024-01-16 23:51:00,notepad.exe,0,54.8,1140.4,IT Security
EMP-1048,2024-01-16 20:04:00,chrome.exe,0,96.8,81.5,Research & Development
EMP-1056,2024-01-16 16:07:00,word.exe,0,75.5,568.2,IT Security
EMP-1068,2024-01-16 19:29:00,code.exe,0,29.8,3690.6,Research & Development
EMP-1070,2024-01-16 22:34:00,code.exe,0,77.8,1563.4,Operations
EMP-1017,2024-01-16 23:15:00,outlook.exe,0,60.1,3017.6,Executive
EMP-1017,2024-01-16 12:46:00,zoom.exe,0,67.1,954.6,Executive
EMP-1097,2024-01-16 13:52:00,chrome.exe,0,39.0,1297.9,Executive
EMP-1093,2024-01-16 23:01:00,word.exe,0,42.5,3809.4,Human Resources
EMP-1074,2024-01-16 06:43:00,tor.exe,1,12.1,888.6,Sales
EMP-1016,2024-01-16 04:36:00,zoom.exe,0,20.9,3958.0,IT Security
EMP-1071,2024-01-16 20:21:00,excel.exe,0,30.5,1608.2,Engineering
EMP-1032,2024-01-16 13:41:00,code.exe,0,11.0,2614.9,Finance
EMP-1082,2024-01-16 11:23:00,teams.exe,0,20.0,1623.9,Finance
EMP-1004,2024-01-16 02:03:00,zoom.exe,0,68.8,1445.4,Sales
EMP-1058,2024-01-16 01:35:00,teams.exe,0,21.2,3358.9,Research & Development
EMP-1001,2024-01-16 11:51:00,excel.exe,0,79.1,1634.8,Engineering
EMP-1099,2024-01-16 21:53:00,python.exe,0,68.6,2956.3,Marketing
EMP-1096,2024-01-16 08:28:00,outlook.exe,0,62.1,1396.4,IT Security
EMP-1058,2024-01-16 19:16:00,chrome.exe,0,80.8,2038.6,Research & Development
EMP-1017,2024-01-16 22:25:00,word.exe,0,8.4,2895.2,Executive
EMP-1004,2024-01-16 21:08:00,word.exe,0,13.1,89.0,Sales
EMP-1055,2024-01-16 07:43:00,python.exe,0,50.3,539.3,Legal
EMP-1064,2024-01-16 01:14:00,outlook.exe,0,31.5,1317.7,Sales
EMP-1064,2024-01-16 07:07:00,zoom.exe,0,55.8,1696.9,Sales
EMP-1007,2024-01-16 07:44:00,veracrypt.exe,1,43.3,3816.6,Executive
EMP-1015,2024-01-16 19:41:00,word.exe,0,95.7,1625.5,Legal
EMP-1016,2024-01-16 13:02:00,code.exe,0,55.6,2187.0,IT Security
EMP-1009,2024-01-16 07:29:00,slack.exe,0,10.4,2224.9,Marketing
EMP-1009,2024-01-16 15:13:00,word.exe,0,72.5,1083.9,Marketing
EMP-1042,2024-01-16 06:35:00,zoom.exe,0,56.8,1557.8,Finance
EMP-1018,2024-01-16 22:51:00,slack.exe,0,48.8,366.2,Research & Development
EMP-1062,2024-01-16 01:10:00,zoom.exe,0,13.2,1540.7,Finance
EMP-1060,2024-01-16 07:52:00,excel.exe,0,70.1,1905.1,Operations
EMP-1004,2024-01-16 04:30:00,python.exe,0,17.9,2006.3,Sales
EMP-1012,2024-01-16 07:32:00,chrome.exe,0,68.4,1125.5,Finance
EMP-1058,2024-01-16 08:34:00,word.exe,0,61.8,3717.2,Research & Development
EMP-1099,2024-01-16 06:49:00,tor.exe,1,22.0,4044.8,Marketing
EMP-1088,2024-01-16 07:25:00,zoom.exe,0,31.1,1724.5,Research & Development
EMP-1082,2024-01-16 06:51:00,zoom.exe,0,75.4,1111.8,Finance
EMP-1048,2024-01-16 10:13:00,excel.exe,0,93.6,1060.0,Research & Development
EMP-1050,2024-01-16 00:20:00,notepad.exe,0,28.5,820.5,Operations
EMP-1031,2024-01-16 03:37:00,python.exe,0,91.5,2671.6,Engineering
EMP-1042,2024-01-16 04:41:00,teams.exe,0,33.3,62.6,Finance
EMP-1095,2024-01-16 08:27:00,teams.exe,0,66.6,2719.8,Legal
EMP-1033,2024-01-16 01:48:00,word.exe,0,7.8,1112.5,Human Resources
EMP-1002,2024-01-16 09:50:00,notepad.exe,0,10.1,1593.5,Finance
EMP-1038,2024-01-16 09:08:00,excel.exe,0,93.3,3108.0,Research & Development
EMP-1033,2024-01-16 04:43:00,outlook.exe,0,64.2,2998.5,Human Resources
EMP-1041,2024-01-16 10:30:00,teams.exe,0,85.0,2425.8,Engineering
EMP-1065,2024-01-16 13:51:00,excel.exe,0,84.3,2883.3,Legal
EMP-1009,2024-01-16 10:03:00,code.exe,0,1.5,2595.7,Marketing
EMP-1017,2024-01-16 02:05:00,slack.exe,0,3.1,2745.2,Executive
EMP-1025,2024-01-16 21:06:00,code.exe,0,70.0,1214.4,Legal
EMP-1066,2024-01-16 23:00:00,excel.exe,0,94.4,31.8,IT Security
EMP-1077,2024-01-16 03:36:00,word.exe,0,26.6,3708.9,Executive
EMP-1019,2024-01-16 02:37:00,outlook.exe,0,19.3,781.7,Marketing
EMP-1041,2024-01-16 13:29:00,word.exe,0,82.9,2598.4,Engineering
EMP-1083,2024-01-16 23:04:00,python.exe,0,86.5,228.4,Human Resources
EMP-1001,2024-01-16 13:51:00,python.exe,0,12.3,3764.3,Engineering
EMP-1082,2024-01-16 22:59:00,teams.exe,0,23.8,1396.9,Finance
EMP-1091,2024-01-16 07:41:00,teams.exe,0,49.9,3664.8,Engineering
EMP-1100,2024-01-16 23:30:00,teams.exe,0,36.5,3605.9,Operations
EMP-1032,2024-01-16 06:21:00,python.exe,0,66.5,1659.0,Finance
EMP-1085,2024-01-16 09:52:00,notepad.exe,0,36.5,1231.6,Legal
EMP-1090,2024-01-16 18:16:00,chrome.exe,0,37.0,3368.3,Operations
EMP-1086,2024-01-16 07:48:00,slack.exe,0,45.1,170.0,IT Security
EMP-1056,2024-01-16 20:40:00,slack.exe,0,76.2,3116.6,IT Security
EMP-1093,2024-01-16 08:13:00,notepad.exe,0,89.5,2389.3,Human Resources
EMP-1065,2024-01-16 04:26:00,slack.exe,0,66.4,224.1,Legal
EMP-1072,2024-01-16 20:49:00,word.exe,0,48.9,709.6,Finance
EMP-1022,2024-01-16 12:08:00,chrome.exe,0,79.9,1696.9,Finance
EMP-1079,2024-01-16 10:19:00,notepad.exe,0,94.5,2680.7,Marketing
EMP-1026,2024-01-16 21:21:00,anydesk.exe,1,94.3,1651.6,IT Security
EMP-1098,2024-01-16 09:22:00,notepad.exe,0,28.8,1859.4,Research & Development
EMP-1023,2024-01-16 23:31:00,outlook.exe,0,54.1,1357.3,Human Resources
EMP-1079,2024-01-16 08:25:00,code.exe,0,87.1,3270.1,Marketing
EMP-1019,2024-01-16 18:59:00,chrome.exe,0,71.2,3352.7,Marketing
EMP-1078,2024-01-16 12:06:00,teams.exe,0,8.4,3677.2,Research & Development
EMP-1060,2024-01-16 05:03:00,word.exe,0,17.3,2620.8,Operations
EMP-1013,2024-01-16 17:45:00,notepad.exe,0,10.6,135.3,Human Resources
EMP-1016,2024-01-16 13:16:00,teams.exe,0,67.8,3050.8,IT Security
EMP-1010,2024-01-16 01:01:00,notepad.exe,0,76.0,1655.0,Operations
EMP-1029,2024-01-16 19:42:00,python.exe,0,94.9,4055.8,Marketing
EMP-1063,2024-01-16 01:02:00,python.exe,0,83.9,702.7,Human Resources
EMP-1061,2024-01-16 10:45:00,chrome.exe,0,91.7,3280.0,Engineering
EMP-1074,2024-01-16 13:21:00,chrome.exe,0,49.8,3515.9,Sales
EMP-1057,2024-01-16 13:39:00,outlook.exe,0,84.7,174.9,Executive
EMP-1089,2024-01-16 18:54:00,slack.exe,0,3.1,18.7,Marketing
EMP-1086,2024-01-16 16:18:00,teams.exe,0,57.2,2232.8,IT Security
EMP-1061,2024-01-16 12:28:00,teams.exe,0,42.8,389.2,Engineering
EMP-1063,2024-01-16 20:43:00,code.exe,0,20.9,2597.6,Human Resources
EMP-1038,2024-01-16 16:36:00,excel.exe,0,88.0,66.6,Research & Development
EMP-1031,2024-01-16 17:21:00,python.exe,0,55.7,2395.0,Engineering
EMP-1001,2024-01-16 15:38:00,word.exe,0,66.7,821.3,Engineering
EMP-1084,2024-01-16 02:40:00,slack.exe,0,9.7,2083.2,Sales
EMP-1100,2024-01-16 06:08:00,chrome.exe,0,64.9,1425.4,Operations
EMP-1031,2024-01-16 22:46:00,word.exe,0,82.2,2706.0,Engineering
EMP-1061,2024-01-16 11:30:00,notepad.exe,0,48.7,3012.4,Engineering
EMP-1077,2024-01-16 20:17:00,chrome.exe,0,90.6,655.0,Executive
EMP-1007,2024-01-16 15:39:00,word.exe,0,11.0,518.2,Executive
EMP-1055,2024-01-16 12:22:00,outlook.exe,0,56.0,726.2,Legal
EMP-1013,2024-01-16 14:57:00,slack.exe,0,73.8,194.6,Human Resources
EMP-1050,2024-01-16 21:43:00,notepad.exe,0,71.5,2948.9,Operations
EMP-1096,2024-01-16 13:07:00,excel.exe,0,76.6,405.3,IT Security
EMP-1085,2024-01-16 03:47:00,outlook.exe,0,10.4,2182.4,Legal
EMP-1032,2024-01-16 16:56:00,notepad.exe,0,99.8,3449.5,Finance
EMP-1010,2024-01-16 18:57:00,code.exe,0,60.5,2145.0,Operations
EMP-1080,2024-01-16 07:35:00,slack.exe,0,51.5,2573.7,Operations
EMP-1064,2024-01-16 18:02:00,zoom.exe,0,30.3,2530.9,Sales
EMP-1088,2024-01-16 14:29:00,python.exe,0,59.8,685.6,Research & Development
EMP-1082,2024-01-16 02:34:00,python.exe,0,21.3,1927.3,Finance
EMP-1090,2024-01-16 01:00:00,notepad.exe,0,49.1,2464.5,Operations
EMP-1076,2024-01-16 07:43:00,excel.exe,0,19.1,1263.0,IT Security
EMP-1020,2024-01-16 12:50:00,outlook.exe,0,5.5,3875.6,Operations
EMP-1030,2024-01-16 11:11:00,teams.exe,0,83.8,112.4,Operations
EMP-1064,2024-01-16 15:39:00,slack.exe,0,75.1,2026.7,Sales
EMP-1042,2024-01-16 09:32:00,zoom.exe,0,7.0,632.1,Finance
EMP-1030,2024-01-16 20:01:00,teams.exe,0,36.7,990.7,Operations
EMP-1052,2024-01-16 10:28:00,outlook.exe,0,91.6,240.0,Finance
EMP-1027,2024-01-16 22:33:00,outlook.exe,0,72.7,3553.3,Executive
EMP-1007,2024-01-16 02:37:00,code.exe,0,91.4,3710.3,Executive
EMP-1031,2024-01-16 00:02:00,excel.exe,0,98.8,915.6,Engineering
EMP-1046,2024-01-16 01:40:00,excel.exe,0,41.0,3092.9,IT Security
EMP-1009,2024-01-16 00:30:00,excel.exe,0,60.2,354.4,Marketing
EMP-1070,2024-01-16 02:07:00,slack.exe,0,89.9,3860.9,Operations
EMP-1050,2024-01-16 00:56:00,teams.exe,0,90.8,3967.7,Operations
EMP-1041,2024-01-16 23:12:00,slack.exe,0,98.5,1964.0,Engineering
EMP-1097,2024-01-16 23:16:00,chrome.exe,0,81.4,179.1,Executive
EMP-1055,2024-01-16 16:49:00,notepad.exe,0,72.4,1418.2,Legal
EMP-1008,2024-01-16 05:09:00,slack.exe,0,18.3,2901.9,Research & Development
EMP-1061,2024-01-16 17:17:00,notepad.exe,0,54.8,714.9,Engineering
EMP-1087,2024-01-16 05:08:00,outlook.exe,0,5.9,1992.8,Executive
EMP-1009,2024-01-16 04:56:00,excel.exe,0,0.6,2123.3,Marketing
EMP-1081,2024-01-16 07:21:00,zoom.exe,0,95.6,2313.0,Engineering
EMP-1030,2024-01-16 10:30:00,excel.exe,0,70.9,1195.7,Operations
EMP-1044,2024-01-16 00:48:00,word.exe,0,41.1,1990.5,Sales
EMP-1062,2024-01-16 01:16:00,python.exe,0,70.2,3910.6,Finance
EMP-1074,2024-01-16 21:28:00,python.exe,0,45.5,1076.8,Sales
EMP-1045,2024-01-16 04:07:00,python.exe,0,67.4,990.5,Legal
EMP-1023,2024-01-16 09:19:00,chrome.exe,0,13.4,1556.0,Human Resources
EMP-1006,2024-01-16 01:31:00,zoom.exe,0,94.5,3852.3,IT Security
EMP-1082,2024-01-16 22:13:00,outlook.exe,0,22.8,2723.6,Finance
EMP-1065,2024-01-16 06:40:00,excel.exe,0,20.1,51.4,Legal
EMP-1038,2024-01-16 14:05:00,excel.exe,0,89.5,1745.7,Research & Development
EMP-1080,2024-01-16 01:32:00,teams.exe,0,62.2,1277.4,Operations
EMP-1022,2024-01-16 17:37:00,code.exe,0,44.2,2245.9,Finance
EMP-1069,2024-01-16 16:25:00,word.exe,0,77.5,2729.6,Marketing
EMP-1097,2024-01-16 06:00:00,word.exe,0,49.9,962.2,Executive
EMP-1005,2024-01-16 04:39:00,excel.exe,0,92.4,2316.1,Legal
EMP-1098,2024-01-16 16:04:00,slack.exe,0,85.2,532.0,Research & Development
EMP-1005,2024-01-16 09:30:00,teams.exe,0,96.3,2440.2,Legal
EMP-1093,2024-01-16 23:03:00,slack.exe,0,11.9,495.1,Human Resources
EMP-1081,2024-01-16 01:27:00,word.exe,0,40.5,1967.3,Engineering
EMP-1009,2024-01-16 12:33:00,slack.exe,0,57.8,2196.4,Marketing
EMP-1008,2024-01-16 23:38:00,python.exe,0,62.8,404.0,Research & Development
EMP-1055,2024-01-16 02:30:00,slack.exe,0,31.6,1135.4,Legal
EMP-1094,2024-01-16 23:14:00,teams.exe,0,94.1,453.2,Sales
EMP-1067,2024-01-16 02:59:00,outlook.exe,0,83.6,3287.6,Executive
EMP-1040,2024-01-16 05:08:00,chrome.exe,0,86.0,3087.2,Operations
EMP-1076,2024-01-16 06:09:00,word.exe,0,48.3,1841.3,IT Security
EMP-1036,2024-01-16 19:42:00,notepad.exe,0,28.7,1627.9,IT Security
EMP-1032,2024-01-16 20:52:00,zoom.exe,0,80.6,3184.4,Finance
EMP-1095,2024-01-16 11:18:00,outlook.exe,0,54.2,3401.1,Legal
EMP-1052,2024-01-16 08:48:00,chrome.exe,0,45.5,3032.7,Finance
EMP-1020,2024-01-16 12:06:00,notepad.exe,0,59.6,2396.9,Operations
EMP-1085,2024-01-16 14:17:00,python.exe,0,36.2,1678.8,Legal
EMP-1046,2024-01-16 12:48:00,zoom.exe,0,65.8,3294.9,IT Security
EMP-1012,2024-01-16 18:25:00,notepad.exe,0,88.5,3027.3,Finance
EMP-1018,2024-01-16 21:09:00,teams.exe,0,20.6,1740.8,Research & Development
EMP-1038,2024-01-16 04:44:00,outlook.exe,0,15.0,271.3,Research & Development
EMP-1006,2024-01-16 23:30:00,outlook.exe,0,79.1,3620.5,IT Security
EMP-1100,2024-01-16 23:47:00,python.exe,0,31.0,2114.4,Operations
EMP-1075,2024-01-16 19:42:00,slack.exe,0,35.3,1452.6,Legal
EMP-1041,2024-01-16 06:58:00,notepad.exe,0,16.1,1332.7,Engineering
EMP-1028,2024-01-16 19:02:00,teams.exe,0,48.0,3731.2,Research & Development
EMP-1059,2024-01-16 02:04:00,teams.exe,0,96.0,612.4,Marketing
EMP-1004,2024-01-16 19:01:00,zoom.exe,0,77.7,2108.7,Sales
EMP-1017,2024-01-16 17:45:00,slack.exe,0,80.0,2281.6,Executive
EMP-1027,2024-01-16 02:40:00,putty.exe,1,0.7,3483.2,Executive
EMP-1060,2024-01-16 21:10:00,tor.exe,1,16.6,2686.0,Operations
EMP-1078,2024-01-16 12:37:00,chrome.exe,0,5.2,974.3,Research & Development
EMP-1082,2024-01-16 03:13:00,slack.exe,0,46.5,3084.7,Finance
EMP-1091,2024-01-16 02:26:00,zoom.exe,0,85.9,79.1,Engineering
EMP-1080,2024-01-16 13:31:00,code.exe,0,41.4,2594.8,Operations
EMP-1088,2024-01-16 12:29:00,chrome.exe,0,45.7,3698.4,Research & Development
EMP-1098,2024-01-16 15:50:00,slack.exe,0,73.7,2668.0,Research & Development
EMP-1075,2024-01-16 03:29:00,zoom.exe,0,3.7,2544.0,Legal
EMP-1081,2024-01-16 14:08:00,python.exe,0,89.7,2983.5,Engineering
EMP-1085,2024-01-16 16:26:00,wireshark.exe,1,79.5,2182.9,Legal
EMP-1046,2024-01-16 11:01:00,slack.exe,0,57.9,2096.8,IT Security
EMP-1083,2024-01-16 02:17:00,notepad.exe,0,47.1,1815.5,Human Resources
EMP-1026,2024-01-16 13:36:00,chrome.exe,0,73.7,118.5,IT Security
EMP-1049,2024-01-16 10:52:00,zoom.exe,0,60.6,756.9,Marketing
EMP-1072,2024-01-16 03:00:00,zoom.exe,0,16.7,3821.1,Finance
EMP-1055,2024-01-16 01:05:00,zoom.exe,0,49.3,3003.0,Legal
EMP-1071,2024-01-16 00:49:00,zoom.exe,0,97.3,3437.8,Engineering
EMP-1011,2024-01-16 21:51:00,outlook.exe,0,26.7,2478.3,Engineering
EMP-1034,2024-01-16 11:42:00,python.exe,0,65.6,3991.6,Sales
EMP-1051,2024-01-16 18:54:00,chrome.exe,0,8.2,571.4,Engineering
EMP-1088,2024-01-16 12:57:00,notepad.exe,0,72.5,571.8,Research & Development
EMP-1003,2024-01-16 17:01:00,python.exe,0,94.8,2271.0,Human Resources
EMP-1004,2024-01-16 05:57:00,python.exe,0,9.2,2187.4,Sales
EMP-1001,2024-01-16 00:56:00,teams.exe,0,28.5,2173.2,Engineering
EMP-1020,2024-01-16 06:33:00,python.exe,0,43.2,3032.0,Operations
EMP-1078,2024-01-16 14:36:00,excel.exe,0,53.1,3330.1,Research & Development
EMP-1062,2024-01-16 17:14:00,excel.exe,0,14.8,1993.9,Finance
EMP-1019,2024-01-16 15:35:00,code.exe,0,2.4,2856.0,Marketing
EMP-1073,2024-01-16 01:40:00,teams.exe,0,76.6,3252.3,Human Resources
EMP-1041,2024-01-16 00:12:00,python.exe,0,30.0,2690.2,Engineering
EMP-1047,2024-01-16 17:53:00,excel.exe,0,24.1,329.1,Executive
EMP-1093,2024-01-16 02:28:00,wireshark.exe,1,76.6,2415.1,Human Resources
EMP-1030,2024-01-16 21:46:00,chrome.exe,0,32.8,3856.6,Operations
EMP-1071,2024-01-16 09:35:00,zoom.exe,0,75.2,823.1,Engineering
EMP-1051,2024-01-16 04:16:00,excel.exe,0,30.9,4075.8,Engineering
EMP-1084,2024-01-16 10:51:00,code.exe,0,15.2,1022.9,Sales
EMP-1029,2024-01-16 17:04:00,chrome.exe,0,44.4,3307.9,Marketing
EMP-1070,2024-01-16 23:27:00,zoom.exe,0,19.4,3965.4,Operations
EMP-1012,2024-01-16 23:25:00,slack.exe,0,25.7,955.6,Finance
EMP-1094,2024-01-16 13:00:00,zoom.exe,0,39.4,1555.1,Sales
EMP-1038,2024-01-16 10:18:00,excel.exe,0,82.9,3272.9,Research & Development
EMP-1085,2024-01-16 07:26:00,excel.exe,0,84.7,3379.8,Legal
