user,connect_time,disconnect_time,duration_hrs,vpn_ip,geo_location,bytes_uploaded,bytes_downloaded,department
EMP-1088,2024-01-28 20:55:00,2024-01-29 00:02:44.737256,3.13,172.16.69.169,Remote,202473907,1913741843,Research & Development
EMP-1028,2024-01-28 05:23:00,2024-01-28 16:52:20.559232,11.49,172.16.180.63,NewYork,459526145,297527272,Research & Development
EMP-1093,2024-01-29 20:39:00,2024-01-29 22:21:56.114569,1.72,172.16.230.214,London,212640279,1987304977,Human Resources
EMP-1064,2024-01-29 14:34:00,2024-01-29 18:38:26.447458,4.07,172.16.106.184,Remote,373943501,687497751,Sales
EMP-1041,2024-01-29 21:31:00,2024-01-30 05:10:14.323674,7.65,172.16.72.188,NewYork,63084373,127533019,Engineering
EMP-1089,2024-01-29 12:16:00,2024-01-29 18:08:49.360109,5.88,172.16.139.160,Remote,106809381,1947529990,Marketing
EMP-1028,2024-01-29 23:48:00,2024-01-30 05:39:24.913844,5.86,172.16.245.182,NewYork,52403800,677294640,Research & Development
EMP-1039,2024-01-29 11:09:00,2024-01-29 12:39:31.730123,1.51,172.16.216.215,Bangalore,125933283,1003196453,Marketing
EMP-1035,2024-01-29 05:00:00,2024-01-29 09:42:57.007347,4.72,172.16.218.35,Remote,262670583,179092089,Legal
EMP-1029,2024-01-29 01:34:00,2024-01-29 07:29:53.109757,5.93,172.16.47.97,Berlin,191300751,922909175,Marketing
EMP-1062,2024-01-29 01:33:00,2024-01-29 08:06:54.775328,6.57,172.16.189.230,London,339841158,181141598,Finance
EMP-1018,2024-01-29 21:32:00,2024-01-30 06:47:21.694646,9.26,172.16.63.113,SanFrancisco,92152408,613271065,Research & Development
EMP-1081,2024-01-29 22:18:00,2024-01-30 03:58:45.574982,5.68,172.16.75.193,Berlin,297363827,858223895,Engineering
EMP-1077,2024-01-29 10:26:00,2024-01-29 16:58:54.634815,6.55,172.16.186.57,London,50724887,795737158,Executive
EMP-1014,2024-01-29 13:29:00,2024-01-29 17:45:26.712444,4.27,172.16.171.195,London,172989261,105817427,Sales
EMP-1007,2024-01-29 02:37:00,2024-01-29 12:29:29.124142,9.87,172.16.3.214,SanFrancisco,216319918,545277749,Executive
EMP-1059,2024-01-29 04:05:00,2024-01-29 05:46:28.151045,1.69,172.16.128.230,Bangalore,454409174,1422569214,Marketing
EMP-1069,2024-01-29 23:25:00,2024-01-30 01:48:00.475963,2.38,172.16.11.13,SanFrancisco,73729758,1807132481,Marketing
EMP-1093,2024-01-29 08:06:00,2024-01-29 15:45:52.476075,7.66,172.16.173.74,London,15926687,215146410,Human Resources
EMP-1049,2024-01-29 08:24:00,2024-01-29 13:49:21.209073,5.42,172.16.193.25,London,299921463,640888895,Marketing
EMP-1077,2024-01-29 19:33:00,2024-01-30 03:23:45.389794,7.85,172.16.120.116,London,151581991,631343740,Executive
EMP-1052,2024-01-29 09:14:00,2024-01-29 20:00:25.828224,10.77,172.16.244.223,NewYork,496436724,835216508,Finance
EMP-1011,2024-01-29 22:49:00,2024-01-30 09:41:54.619865,10.88,172.16.238.37,Remote,219597034,559178620,Engineering
EMP-1085,2024-01-29 23:12:00,2024-01-30 10:15:37.813354,11.06,172.16.224.197,Shanghai,90835,1853977346,Legal
EMP-1066,2024-01-29 22:58:00,2024-01-30 00:09:28.630066,1.19,172.16.41.181,Bangalore,213773538,456956501,IT Security
EMP-1096,2024-01-29 23:44:00,2024-01-30 07:05:35.168799,7.36,172.16.169.204,Remote,182278546,1010502248,IT Security
EMP-1087,2024-01-29 01:18:00,2024-01-29 06:41:17.784003,5.39,172.16.219.197,SanFrancisco,317241059,386734568,Executive
EMP-1054,2024-01-29 08:24:00,2024-01-29 17:17:42.359302,8.9,172.16.105.128,Remote,295692225,1067565975,Sales
EMP-1039,2024-01-29 10:42:00,2024-01-29 21:20:49.318229,10.65,172.16.207.56,Bangalore,462462646,838010012,Marketing
EMP-1064,2024-01-29 04:06:00,2024-01-29 12:43:25.775155,8.62,172.16.150.108,Remote,336784908,989395856,Sales
EMP-1034,2024-01-29 18:16:00,2024-01-30 00:30:26.148637,6.24,172.16.220.11,SanFrancisco,209795521,392589425,Sales
EMP-1051,2024-01-29 14:35:00,2024-01-29 20:22:33.539278,5.79,172.16.242.109,SanFrancisco,121712546,54244908,Engineering
EMP-1082,2024-01-29 01:27:00,2024-01-29 06:32:25.411904,5.09,172.16.176.9,Bangalore,4239167,87253931,Finance
EMP-1078,2024-01-29 19:59:00,2024-01-30 04:00:17.733486,8.02,172.16.159.105,London,117335566,146551347,Research & Development
EMP-1006,2024-01-29 16:25:00,2024-01-30 02:25:24.422200,10.01,172.16.149.43,Berlin,434608123,133205520,IT Security
EMP-1092,2024-01-29 13:23:00,2024-01-30 00:41:49.329715,11.31,172.16.252.39,London,405196984,241815701,Finance
EMP-1034,2024-01-29 23:54:00,2024-01-30 01:32:57.752472,1.65,172.16.196.76,SanFrancisco,26199726,516031853,Sales
EMP-1077,2024-01-29 04:03:00,2024-01-29 08:18:11.153247,4.25,172.16.190.53,London,18273325,845297348,Executive
EMP-1051,2024-01-30 06:31:00,2024-01-30 15:05:13.603192,8.57,172.16.26.138,SanFrancisco,149609209,225532981,Engineering
EMP-1010,2024-01-30 00:17:00,2024-01-30 11:50:34.014262,11.56,172.16.103.183,Remote,49207454,377739552,Operations
EMP-1070,2024-01-30 04:56:00,2024-01-30 05:48:41.224879,0.88,172.16.19.2,London,492707846,92786286,Operations
EMP-1068,2024-01-30 04:15:00,2024-01-30 10:17:08.485626,6.04,172.16.142.161,NewYork,147574409,1535502004,Research & Development
EMP-1024,2024-01-30 07:31:00,2024-01-30 19:21:16.955873,11.84,172.16.188.246,Moscow,292041254,1831573689,Sales
EMP-1028,2024-01-30 10:04:00,2024-01-30 21:55:54.420485,11.87,172.16.69.89,NewYork,173709704,1418088910,Research & Development
EMP-1045,2024-01-30 01:17:00,2024-01-30 01:47:51.250749,0.51,172.16.147.127,Berlin,190587972,846297907,Legal
EMP-1066,2024-01-30 10:42:00,2024-01-30 19:33:09.719443,8.85,172.16.198.143,Bangalore,278455432,94225255,IT Security
EMP-1013,2024-01-30 04:01:00,2024-01-30 05:43:05.097284,1.7,172.16.48.81,Unknown,221033460,858146587,Human Resources
EMP-1059,2024-01-30 17:48:00,2024-01-30 23:38:22.203135,5.84,172.16.39.83,Bangalore,4700462,1136831600,Marketing
EMP-1078,2024-01-30 16:44:00,2024-01-31 00:36:04.535991,7.87,172.16.149.121,London,58556071,1986946657,Research & Development
EMP-1022,2024-01-30 18:52:00,2024-01-30 21:43:09.501060,2.85,172.16.181.224,NewYork,79007389,1539912847,Finance
EMP-1098,2024-01-30 15:27:00,2024-01-30 22:22:40.522695,6.93,172.16.23.180,Bangalore,176980115,182742966,Research & Development
EMP-1063,2024-01-30 02:51:00,2024-01-30 04:49:46.630568,1.98,172.16.249.106,Remote,249077193,1798237391,Human Resources
EMP-1006,2024-01-30 03:45:00,2024-01-30 06:26:49.612689,2.7,172.16.212.162,Berlin,445142806,1351224890,IT Security
EMP-1061,2024-01-30 16:25:00,2024-01-30 20:54:57.342316,4.5,172.16.30.78,Bangalore,421030928,1756759267,Engineering
EMP-1053,2024-01-30 18:17:00,2024-01-31 05:12:27.965930,10.92,172.16.35.190,Bangalore,326874621,596277668,Human Resources
EMP-1048,2024-01-30 08:49:00,2024-01-30 16:57:18.414330,8.14,172.16.7.97,Remote,454336657,1099391176,Research & Development
EMP-1041,2024-01-30 05:41:00,2024-01-30 09:42:38.811175,4.03,172.16.12.13,NewYork,261574819,168707298,Engineering
EMP-1044,2024-01-30 11:19:00,2024-01-30 16:08:39.094521,4.83,172.16.223.8,London,127901306,896275909,Sales
EMP-1097,2024-01-30 03:00:00,2024-01-30 12:10:09.173929,9.17,172.16.150.210,NewYork,80471301,1214420711,Executive
EMP-1023,2024-01-30 19:00:00,2024-01-30 23:47:02.058379,4.78,172.16.104.137,SanFrancisco,307350701,216576207,Human Resources
EMP-1051,2024-01-30 13:46:00,2024-01-30 23:40:55.384058,9.92,172.16.56.5,Unknown,419128126,403368423,Engineering
EMP-1087,2024-01-30 06:08:00,2024-01-30 13:36:19.281641,7.47,172.16.65.121,SanFrancisco,80986644,1723068694,Executive
EMP-1093,2024-01-30 01:08:00,2024-01-30 10:30:55.444854,9.38,172.16.214.248,Unknown,60635948,28036681,Human Resources
EMP-1034,2024-01-30 03:01:00,2024-01-30 08:22:17.887621,5.35,172.16.8.25,Moscow,388194628,1087304680,Sales
EMP-1080,2024-01-30 22:24:00,2024-01-31 07:42:25.804151,9.31,172.16.235.120,SanFrancisco,46502697,1542973320,Operations
EMP-1023,2024-01-30 02:27:00,2024-01-30 09:46:08.104107,7.32,172.16.141.167,SanFrancisco,387395146,1425953842,Human Resources
EMP-1007,2024-01-30 20:15:00,2024-01-31 05:54:10.124550,9.65,172.16.129.43,SanFrancisco,420475166,505006093,Executive
EMP-1054,2024-01-30 04:11:00,2024-01-30 09:10:22.414596,4.99,172.16.65.158,Remote,133470383,1551811301,Sales
EMP-1091,2024-01-31 05:27:00,2024-01-31 07:40:30.149192,2.23,172.16.24.184,Moscow,400471538,938008991,Engineering
EMP-1024,2024-01-31 14:39:00,2024-01-31 23:16:10.949998,8.62,172.16.4.97,NewYork,100160102,525758680,Sales
EMP-1075,2024-01-31 22:24:00,2024-02-01 09:40:24.455988,11.27,172.16.32.145,Bangalore,392855660,1755472883,Legal
EMP-1013,2024-01-31 04:26:00,2024-01-31 15:49:21.810687,11.39,172.16.192.113,SanFrancisco,446866961,1885627199,Human Resources
EMP-1077,2024-01-31 19:34:00,2024-01-31 20:18:00.818923,0.73,172.16.209.237,London,247980868,1029274605,Executive
EMP-1055,2024-01-31 12:13:00,2024-01-31 21:03:10.635489,8.84,172.16.225.224,SanFrancisco,116924870,1400468381,Legal
EMP-1037,2024-01-31 02:26:00,2024-01-31 13:53:23.947314,11.46,172.16.4.85,SanFrancisco,322570323,256814438,Executive
EMP-1090,2024-01-31 13:57:00,2024-02-01 00:49:28.259420,10.87,172.16.118.102,Berlin,227480137,1940765336,Operations
EMP-1094,2024-01-31 21:12:00,2024-02-01 08:55:52.270380,11.73,172.16.70.222,Berlin,48888004,417181426,Sales
EMP-1091,2024-01-31 05:37:00,2024-01-31 08:28:54.784611,2.87,172.16.100.142,Remote,152937303,705624553,Engineering
EMP-1010,2024-01-31 11:49:00,2024-01-31 19:36:23.441299,7.79,172.16.215.77,Remote,436322828,557043047,Operations
EMP-1007,2024-01-31 19:16:00,2024-02-01 01:24:39.449540,6.14,172.16.244.224,SanFrancisco,110208537,1383627525,Executive
EMP-1017,2024-01-31 03:55:00,2024-01-31 05:30:06.720867,1.59,172.16.181.50,Bangalore,13603428,441669509,Executive
EMP-1061,2024-01-31 11:22:00,2024-01-31 22:09:00.413946,10.78,172.16.145.76,Bangalore,212164962,685448839,Engineering
EMP-1003,2024-01-31 13:49:00,2024-01-31 22:56:04.848100,9.12,172.16.119.21,Berlin,45600885,540587944,Human Resources
EMP-1075,2024-01-31 04:30:00,2024-01-31 10:01:02.087212,5.52,172.16.165.213,Bangalore,107041751,505410623,Legal
EMP-1045,2024-01-31 00:26:00,2024-01-31 10:19:01.604466,9.88,172.16.10.238,Berlin,118461727,781344373,Legal
EMP-1090,2024-01-31 09:03:00,2024-01-31 19:37:03.160363,10.57,172.16.127.34,Berlin,147960296,1137364290,Operations
EMP-1035,2024-01-31 15:35:00,2024-01-31 19:34:43.184147,4.0,172.16.155.119,Remote,433192781,171797474,Legal
EMP-1020,2024-01-31 03:56:00,2024-01-31 04:43:47.371537,0.8,172.16.214.94,Bangalore,1917944,1233670037,Operations
EMP-1048,2024-01-31 22:24:00,2024-02-01 07:02:11.221631,8.64,172.16.16.188,Remote,267170437,1239033580,Research & Development
EMP-1066,2024-01-31 04:14:00,2024-01-31 07:02:43.075834,2.81,172.16.79.93,Bangalore,178575608,1693108716,IT Security
EMP-1028,2024-01-31 05:41:00,2024-01-31 14:00:41.092308,8.33,172.16.238.111,NewYork,354840652,1845008400,Research & Development
EMP-1100,2024-01-31 10:05:00,2024-01-31 12:17:38.515570,2.21,172.16.236.46,Bangalore,151421596,242915506,Operations
EMP-1061,2024-01-31 06:43:00,2024-01-31 18:01:46.033653,11.31,172.16.219.181,Bangalore,130588132,1100743117,Engineering
EMP-1057,2024-02-01 13:30:00,2024-02-01 16:07:14.487613,2.62,172.16.158.50,NewYork,103581938,374257366,Executive
EMP-1036,2024-02-01 21:27:00,2024-02-02 02:19:17.403404,4.87,172.16.26.208,Berlin,381529360,1493835541,IT Security
EMP-1072,2024-02-01 10:07:00,2024-02-01 12:47:41.493695,2.68,172.16.139.52,London,486583237,24770798,Finance
EMP-1073,2024-02-01 01:46:00,2024-02-01 08:18:18.143904,6.54,172.16.222.251,SanFrancisco,324945399,797355888,Human Resources
EMP-1077,2024-02-01 09:50:00,2024-02-01 12:49:29.395474,2.99,172.16.159.163,London,345178230,142234151,Executive
EMP-1084,2024-02-01 18:36:00,2024-02-01 22:18:51.324442,3.71,172.16.248.217,SanFrancisco,134118761,1136683694,Sales
EMP-1014,2024-02-01 07:32:00,2024-02-01 15:37:48.332905,8.1,172.16.30.139,London,98246841,1661746044,Sales
EMP-1001,2024-02-01 00:26:00,2024-02-01 12:22:59.490034,11.95,172.16.2.187,London,67185040,292194846,Engineering
EMP-1012,2024-02-01 15:54:00,2024-02-01 16:41:42.033033,0.8,172.16.159.102,NewYork,378568873,1298441951,Finance
EMP-1018,2024-02-01 20:14:00,2024-02-02 07:19:16.498092,11.09,172.16.133.217,SanFrancisco,257950441,157804829,Research & Development
EMP-1017,2024-02-01 06:08:00,2024-02-01 17:23:51.798232,11.26,172.16.97.168,Bangalore,166787012,830439801,Executive
EMP-1010,2024-02-01 09:54:00,2024-02-01 12:29:05.537563,2.58,172.16.188.190,Remote,471314664,83844948,Operations
EMP-1090,2024-02-01 14:47:00,2024-02-01 16:14:51.924091,1.46,172.16.9.168,Berlin,227077518,403757684,Operations
EMP-1088,2024-02-01 04:35:00,2024-02-01 14:58:16.746222,10.39,172.16.136.1,Remote,174910887,315654020,Research & Development
EMP-1059,2024-02-01 01:50:00,2024-02-01 07:18:51.180244,5.48,172.16.174.95,Bangalore,232262341,706577230,Marketing
EMP-1016,2024-02-01 08:06:00,2024-02-01 12:32:25.983139,4.44,172.16.118.158,SanFrancisco,163659981,1803457703,IT Security
EMP-1078,2024-02-01 20:29:00,2024-02-02 01:30:22.156568,5.02,172.16.0.163,London,192996739,1915852735,Research & Development
EMP-1097,2024-02-01 10:28:00,2024-02-01 18:50:22.057037,8.37,172.16.35.253,NewYork,416059897,108791230,Executive
EMP-1053,2024-02-01 12:47:00,2024-02-01 20:21:26.379768,7.57,172.16.112.27,Bangalore,490510984,317491998,Human Resources
EMP-1060,2024-02-01 03:38:00,2024-02-01 09:55:39.899339,6.29,172.16.107.254,Berlin,123601982,1960144637,Operations
EMP-1055,2024-02-01 01:46:00,2024-02-01 03:54:36.974798,2.14,172.16.177.126,SanFrancisco,314576236,1165668498,Legal
EMP-1073,2024-02-01 21:15:00,2024-02-02 02:46:14.642455,5.52,172.16.170.118,SanFrancisco,28226657,1880096808,Human Resources
EMP-1059,2024-02-01 02:18:00,2024-02-01 11:05:04.369248,8.78,172.16.117.52,Bangalore,348561780,1466254858,Marketing
EMP-1047,2024-02-01 10:16:00,2024-02-01 14:17:37.456592,4.03,172.16.247.208,Bangalore,456366187,1688023063,Executive
EMP-1089,2024-02-01 11:12:00,2024-02-01 21:03:50.685852,9.86,172.16.221.177,Remote,129020587,31181351,Marketing
EMP-1095,2024-02-01 05:16:00,2024-02-01 08:57:27.894045,3.69,172.16.171.6,SanFrancisco,373876233,523859380,Legal
EMP-1034,2024-02-01 22:08:00,2024-02-02 00:52:41.997455,2.74,172.16.241.158,SanFrancisco,206971219,155809452,Sales
EMP-1010,2024-02-01 16:34:00,2024-02-02 01:53:14.743975,9.32,172.16.100.111,Remote,6256910,122792110,Operations
EMP-1086,2024-02-01 01:04:00,2024-02-01 09:14:09.305718,8.17,172.16.70.240,London,293292662,807283771,IT Security
EMP-1048,2024-02-01 19:57:00,2024-02-02 04:36:53.285964,8.66,172.16.17.68,Remote,179505134,893056953,Research & Development
EMP-1062,2024-02-01 10:06:00,2024-02-01 15:25:45.700583,5.33,172.16.45.40,London,436002868,643284118,Finance
EMP-1070,2024-02-01 21:13:00,2024-02-01 23:05:07.728993,1.87,172.16.83.153,London,368428511,1596852865,Operations
EMP-1032,2024-02-01 07:04:00,2024-02-01 15:10:24.968291,8.11,172.16.113.94,SanFrancisco,78492162,1745194627,Finance
EMP-1066,2024-02-01 11:49:00,2024-02-01 15:33:16.931016,3.74,172.16.99.86,Bangalore,47978338,1834194269,IT Security
EMP-1020,2024-02-01 10:26:00,2024-02-01 22:08:03.783954,11.7,172.16.92.194,Bangalore,168088571,353512943,Operations
EMP-1091,2024-02-01 00:17:00,2024-02-01 08:33:58.451795,8.28,172.16.204.158,Remote,181944621,48384478,Engineering
EMP-1025,2024-02-01 20:49:00,2024-02-01 23:18:50.890052,2.5,172.16.148.134,NewYork,176506246,1553388526,Legal
EMP-1001,2024-02-01 22:48:00,2024-02-02 06:58:32.103926,8.18,172.16.116.204,London,221935435,1751488773,Engineering
EMP-1040,2024-02-01 01:05:00,2024-02-01 09:27:50.793407,8.38,172.16.41.57,Bangalore,31384083,626183014,Operations
EMP-1023,2024-02-01 23:11:00,2024-02-02 08:34:12.806102,9.39,172.16.46.234,SanFrancisco,360992328,1905996705,Human Resources
EMP-1057,2024-02-01 18:23:00,2024-02-02 04:20:10.507697,9.95,172.16.152.109,NewYork,276349738,1428630536,Executive
EMP-1044,2024-02-01 13:10:00,2024-02-01 22:29:04.600020,9.32,172.16.67.4,London,213241282,423518356,Sales
EMP-1067,2024-02-01 14:50:00,2024-02-01 22:50:39.682802,8.01,172.16.71.23,Remote,272485483,1431656580,Executive
EMP-1068,2024-02-02 01:30:00,2024-02-02 11:29:47.486389,10.0,172.16.0.77,NewYork,641094,656863797,Research & Development
EMP-1072,2024-02-02 13:21:00,2024-02-02 21:51:32.698027,8.51,172.16.74.89,London,275222191,1290178999,Finance
EMP-1029,2024-02-02 08:42:00,2024-02-02 14:01:07.809065,5.32,172.16.32.30,Berlin,157374739,53415040,Marketing
EMP-1090,2024-02-02 01:02:00,2024-02-02 12:20:19.383743,11.31,172.16.187.236,Berlin,203983325,1445933495,Operations
EMP-1057,2024-02-02 23:27:00,2024-02-03 02:41:08.443298,3.24,172.16.63.148,NewYork,158848327,417255234,Executive
EMP-1039,2024-02-02 00:04:00,2024-02-02 09:51:12.605801,9.79,172.16.217.252,Bangalore,183922884,1299980362,Marketing
EMP-1060,2024-02-02 17:56:00,2024-02-03 05:55:37.504982,11.99,172.16.52.211,Berlin,73911195,974580934,Operations
EMP-1035,2024-02-02 05:33:00,2024-02-02 13:36:17.429651,8.05,172.16.17.203,Remote,483757823,947853914,Legal
EMP-1002,2024-02-02 13:19:00,2024-02-02 17:00:12.230889,3.69,172.16.121.114,NewYork,122300464,407357513,Finance
EMP-1059,2024-02-02 08:59:00,2024-02-02 11:36:00.000408,2.62,172.16.178.147,Bangalore,498696764,1202345268,Marketing
EMP-1044,2024-02-02 02:55:00,2024-02-02 14:53:56.401926,11.98,172.16.173.27,Unknown,443498503,1661825990,Sales
EMP-1017,2024-02-02 01:17:00,2024-02-02 08:29:13.193564,7.2,172.16.207.248,Bangalore,42580690,1826234627,Executive
EMP-1045,2024-02-02 15:26:00,2024-02-03 02:38:52.039740,11.21,172.16.65.217,Berlin,120369830,1372839877,Legal
EMP-1030,2024-02-02 08:41:00,2024-02-02 14:57:06.732426,6.27,172.16.107.179,SanFrancisco,255911663,802029090,Operations
EMP-1017,2024-02-02 18:54:00,2024-02-03 01:47:35.896718,6.89,172.16.20.118,Bangalore,20041668,80369579,Executive
EMP-1017,2024-02-02 04:10:00,2024-02-02 12:10:25.553847,8.01,172.16.205.222,Bangalore,404595590,772255818,Executive
EMP-1061,2024-02-02 23:51:00,2024-02-03 01:37:48.657770,1.78,172.16.13.79,Bangalore,140158155,209979529,Engineering
EMP-1072,2024-02-02 13:03:00,2024-02-02 22:00:55.273856,8.97,172.16.63.92,London,340448055,417847147,Finance
EMP-1062,2024-02-02 15:30:00,2024-02-03 02:36:33.981539,11.11,172.16.103.101,London,89410391,1264514392,Finance
EMP-1030,2024-02-02 04:24:00,2024-02-02 14:13:34.231819,9.83,172.16.23.63,SanFrancisco,405135668,1585182358,Operations
EMP-1022,2024-02-02 21:56:00,2024-02-03 04:16:26.403355,6.34,172.16.140.27,NewYork,379714228,928184255,Finance
EMP-1029,2024-02-02 21:49:00,2024-02-02 23:56:27.139538,2.12,172.16.141.45,Berlin,365984191,75737432,Marketing
EMP-1080,2024-02-02 22:03:00,2024-02-03 02:25:48.986215,4.38,172.16.186.112,SanFrancisco,407257163,3093880,Operations
EMP-1002,2024-02-02 19:01:00,2024-02-02 22:47:01.976547,3.77,172.16.3.31,NewYork,278310678,618052421,Finance
EMP-1056,2024-02-02 20:27:00,2024-02-03 05:53:09.935376,9.44,172.16.3.238,Remote,270345070,1221510636,IT Security
EMP-1034,2024-02-02 01:35:00,2024-02-02 02:56:39.272642,1.36,172.16.106.178,SanFrancisco,255809299,1933649673,Sales
EMP-1017,2024-02-02 04:00:00,2024-02-02 14:18:10.967791,10.3,172.16.101.82,Bangalore,199498615,1361269192,Executive
EMP-1080,2024-02-02 09:35:00,2024-02-02 20:21:11.668619,10.77,172.16.9.89,Shanghai,318977719,1358290170,Operations
EMP-1006,2024-02-02 13:34:00,2024-02-02 15:36:44.843966,2.05,172.16.43.28,Berlin,431047775,1830200541,IT Security
EMP-1068,2024-02-02 08:56:00,2024-02-02 17:24:28.290500,8.47,172.16.127.148,NewYork,473085028,115758047,Research & Development
EMP-1045,2024-02-02 10:21:00,2024-02-02 19:16:49.251815,8.93,172.16.130.90,Berlin,110085161,131989786,Legal
EMP-1087,2024-02-02 10:09:00,2024-02-02 20:32:03.530131,10.38,172.16.176.29,SanFrancisco,224667355,925292626,Executive
EMP-1047,2024-02-02 17:59:00,2024-02-03 04:07:41.543415,10.14,172.16.182.120,Bangalore,71936839,29883145,Executive
EMP-1075,2024-02-02 03:36:00,2024-02-02 04:13:32.805843,0.63,172.16.218.139,Bangalore,65954512,1487823108,Legal
EMP-1013,2024-02-02 03:32:00,2024-02-02 10:57:21.490209,7.42,172.16.25.11,SanFrancisco,130528691,1542263391,Human Resources
EMP-1035,2024-02-02 01:13:00,2024-02-02 13:05:41.585076,11.88,172.16.122.17,Remote,214370570,131414983,Legal
EMP-1031,2024-02-02 07:59:00,2024-02-02 12:37:41.822038,4.64,172.16.92.30,NewYork,498940244,287730729,Engineering
EMP-1048,2024-02-02 11:20:00,2024-02-02 15:03:21.627764,3.72,172.16.240.89,Remote,350193656,683114421,Research & Development
EMP-1057,2024-02-02 15:31:00,2024-02-02 18:59:32.569672,3.48,172.16.89.36,NewYork,129276836,1357577691,Executive
EMP-1059,2024-02-02 10:50:00,2024-02-02 16:28:56.252544,5.65,172.16.9.155,Bangalore,110123979,141440412,Marketing
EMP-1075,2024-02-02 23:11:00,2024-02-03 06:48:03.501697,7.62,172.16.60.241,Bangalore,251052853,305353823,Legal
